web-scraper-order,web-scraper-start-url,next,prod,prod-href,name,dis,price
"1696058355-772","https://store.softline.ru/computers/","https://store.softline.ru/computers/?page=34","ASUSPRO B1500CEAE-EJ2249W Core i3 1115G4/8Gb/256Gb SSD/15.6""FHD (1920x1080)/1 x VGA/1 x HDMI /RG45//WiFi/BT/Cam/Windows 11 Home/1.7Kg/STAR BLACK/RU_EN_KEYBOARD","https://store.softline.ru/asus/90nx0441-m26550-424692/","ASUSPRO B1500CEAE-EJ2249W Core i3 1115G4/8Gb/256Gb SSD/15.6""FHD (1920x1080)/1 x VGA/1 x HDMI /RG45//WiFi/BT/Cam/Windows 11 Home/1.7Kg/STAR BLACK/RU_EN_KEYBOARD","","78 906"
"1696058358-773","https://store.softline.ru/computers/","https://store.softline.ru/computers/?page=34","ASUSPRO B1500CEAE-BQ3394 Core i5 1135G7/16Gb/512Gb SSD/15.6""FHD IPS (1920x1080)/1 x VGA/1 x HDMI /RG45/FP/WiFi/BT/Keyboard backlight/Cam/NO OS  /1.7Kg/STAR BLACK/RU_EN_KEYBOARD","https://store.softline.ru/asus/90nx0441-m01vm0-424716/","ASUSPRO B1500CEAE-BQ3394 Core i5 1135G7/16Gb/512Gb SSD/15.6""FHD IPS (1920x1080)/1 x VGA/1 x HDMI /RG45/FP/WiFi/BT/Keyboard backlight/Cam/NO OS  /1.7Kg/STAR BLACK/RU_EN_KEYBOARD","","117 833"
"1696058361-774","https://store.softline.ru/computers/","https://store.softline.ru/computers/?page=34","ASUSPRO B1500CEAE-BQ3225 Core i7 1065G7/16Gb/512Gb SSD/15.6""FHD IPS(1920x1080)/1 x VGA/1 x HDMI /RG45/WiFi/BT/Cam/NO OS/1.7Kg/STAR BLACK/RU_EN_KEYBOARD","https://store.softline.ru/asus/90nx0441-m01r70-424712/","ASUSPRO B1500CEAE-BQ3225 Core i7 1065G7/16Gb/512Gb SSD/15.6""FHD IPS(1920x1080)/1 x VGA/1 x HDMI /RG45/WiFi/BT/Cam/NO OS/1.7Kg/STAR BLACK/RU_EN_KEYBOARD","","146 239"
"1696058364-775","https://store.softline.ru/computers/","https://store.softline.ru/computers/?page=34","ASUSPRO B1500CEAE-BQ2260W Core i5 1135G7/8Gb/512Gb SSD/15.6""FHD  (1920x1080)/1 x VGA/1 x HDMI /RG45/WiFi6/BT/Cam/Windows 11 Home/1.7Kg/STAR BLACK/RU_EN_KEYBOARD","https://store.softline.ru/asus/90nx0441-m26670-424690/","ASUSPRO B1500CEAE-BQ2260W Core i5 1135G7/8Gb/512Gb SSD/15.6""FHD  (1920x1080)/1 x VGA/1 x HDMI /RG45/WiFi6/BT/Cam/Windows 11 Home/1.7Kg/STAR BLACK/RU_EN_KEYBOARD","","95 740"
"1696058367-776","https://store.softline.ru/computers/","https://store.softline.ru/computers/?page=34","ASUSPRO B1500CEAE-BQ1764R Core i7 1165G7/8Gb/512Gb SSD/15.6""FHD IPS(1920x1080)/1 x VGA/1 x HDMI /RG45/WiFi/BT/Cam/Windows 10 Pro/1.7Kg/STAR BLACK/RU_EN_KEYBOARD","https://store.softline.ru/asus/90nx0441-m21290-424689/","ASUSPRO B1500CEAE-BQ1764R Core i7 1165G7/8Gb/512Gb SSD/15.6""FHD IPS(1920x1080)/1 x VGA/1 x HDMI /RG45/WiFi/BT/Cam/Windows 10 Pro/1.7Kg/STAR BLACK/RU_EN_KEYBOARD","","121 516"
"1696058371-777","https://store.softline.ru/computers/","https://store.softline.ru/computers/?page=34","ASUSPRO B1500CEAE-BQ1647 Core i5 1135G7/8Gb/512Gb SSD/15.6""FHD IPS (1920x1080)/1 x VGA/1 x HDMI /RG45/FP/WiFi/BT/Keyboard backlight/Cam/NO OS  /1.7Kg/STAR BLACK/RU_EN_KEYBOARD","https://store.softline.ru/asus/90nx0441-m21160-424669/","ASUSPRO B1500CEAE-BQ1647 Core i5 1135G7/8Gb/512Gb SSD/15.6""FHD IPS (1920x1080)/1 x VGA/1 x HDMI /RG45/FP/WiFi/BT/Keyboard backlight/Cam/NO OS  /1.7Kg/STAR BLACK/RU_EN_KEYBOARD","","108 365"
"1696058374-778","https://store.softline.ru/computers/","https://store.softline.ru/computers/?page=34","ASUS Zenbook Pro Duo UX582LR-H2053W Core i7-10870H/16Gb DDR4/1Tb SSD/OLED Touch UHD 15,6"" IPS 3840X2160/GeForce RTX 3070 8Gb/WiFi/BT/Cam/Windows 11 Home/SLEEVE,STYLUS,PALMREST,STAND/RU_EN_Keyboard","https://store.softline.ru/asus/90nb0u51-m000r0-424673/","ASUS Zenbook Pro Duo UX582LR-H2053W Core i7-10870H/16Gb DDR4/1Tb SSD/OLED Touch UHD 15,6"" IPS 3840X2160/GeForce RTX 3070 8Gb/WiFi/BT/Cam/Windows 11 Home/SLEEVE,STYLUS,PALMREST,STAND/RU_EN_Keyboard","","368 228"
"1696058377-779","https://store.softline.ru/computers/","https://store.softline.ru/computers/?page=34","ASUS Zenbook Pro Duo UX582HM-H2069 Core i7-11800H/16Gb DDR4/1Tb SSD/OLED Touch 15,6"" 3840x2160/GeForce RTX 3060 6Gb/WiFi6/BT/Cam/No OS/8CELL 92WH,SLEEVE,STYLUS,PALMREST,STAND/CELESTIAL BlUE/RU_EN_Keyb","https://store.softline.ru/asus/90nb0v11-m003t0-424682/","ASUS Zenbook Pro Duo UX582HM-H2069 Core i7-11800H/16Gb DDR4/1Tb SSD/OLED Touch 15,6"" 3840x2160/GeForce RTX 3060 6Gb/WiFi6/BT/Cam/No OS/8CELL 92WH,SLEEVE,STYLUS,PALMREST,STAND/CELESTIAL BlUE/RU_EN_Keyb","","314 572"
"1696058379-780","https://store.softline.ru/computers/","https://store.softline.ru/computers/?page=34","ASUS Zenbook Pro 17 UM6702RC-M2077W AMD Ryzen 7 6800H/16Gb/1Tb SSD M2/GF RTX 3050 4Gb/17,3"" IPS FHD 1920 x 1080/WiFi6E/BT/NumPad 2.0/Windows 11 Home/2.35Kg/Tech Black/RU_EN_Keyboard","https://store.softline.ru/asus/90nb0vt1-m00380-424681/","ASUS Zenbook Pro 17 UM6702RC-M2077W AMD Ryzen 7 6800H/16Gb/1Tb SSD M2/GF RTX 3050 4Gb/17,3"" IPS FHD 1920 x 1080/WiFi6E/BT/NumPad 2.0/Windows 11 Home/2.35Kg/Tech Black/RU_EN_Keyboard","","236 718"
"1696058382-781","https://store.softline.ru/computers/","https://store.softline.ru/computers/?page=34","ASUS Zenbook Pro 16X OLED UX7602ZM-ME108X Core i7-12700H/32Gb/1Tb SSD M2/GF RTX 3060 6Gb/16""4K OLED(3840 x 2400) Touch screen /WiFi6E/BT/NumPad 2.0/Windows 11 Pro/2.4Kg/Tech Black/Stylus/RU_EN_Keyboar","https://store.softline.ru/asus/90nb0wu1-m008h0-424741/","ASUS Zenbook Pro 16X OLED UX7602ZM-ME108X Core i7-12700H/32Gb/1Tb SSD M2/GF RTX 3060 6Gb/16""4K OLED(3840 x 2400) Touch screen /WiFi6E/BT/NumPad 2.0/Windows 11 Pro/2.4Kg/Tech Black/Stylus/RU_EN_Keyboar","","407 155"
"1696058385-782","https://store.softline.ru/computers/","https://store.softline.ru/computers/?page=34","ASUS Zenbook Pro 15 UM535QA-KS241  AMD Ryzen 7 5800H/16Gb/1Tb SSD SSD Nvme/15.6 FHD GLARE TOUCH IPS 400 nit 1920x1080/WiFi5/BT/No OS/1.8Kg/PINE GREY(GLASS)/SLEEVE/RU_EN_Keyboard","https://store.softline.ru/asus/90nb0uk1-m00bn0-424680/","ASUS Zenbook Pro 15 UM535QA-KS241  AMD Ryzen 7 5800H/16Gb/1Tb SSD SSD Nvme/15.6 FHD GLARE TOUCH IPS 400 nit 1920x1080/WiFi5/BT/No OS/1.8Kg/PINE GREY(GLASS)/SLEEVE/RU_EN_Keyboard","","107 313"
"1696058389-783","https://store.softline.ru/computers/","https://store.softline.ru/computers/?page=34","ASUS Zenbook 14 OLED UX3402ZA-KM542W Intel Core i5-1240P/16Gb LPDDR4X 3200/1TB SSD/14,0 OLED 2560x1600 /WiFi/BT/no OS/1.1Kg/Aqua Celadon/Fingerprint /RU KEYBOARD/Sleeve","https://store.softline.ru/asus/90nb0wc2-m01310-424677/","ASUS Zenbook 14 OLED UX3402ZA-KM542W Intel Core i5-1240P/16Gb LPDDR4X 3200/1TB SSD/14,0 OLED 2560x1600 /WiFi/BT/no OS/1.1Kg/Aqua Celadon/Fingerprint /RU KEYBOARD/Sleeve","","203 052"
"1696058392-784","https://store.softline.ru/computers/","https://store.softline.ru/computers/?page=34","ASUS VivoBook S15 S533EA-BQ330 Core I5-1135G7/16Gb/512Gb M.2 SSD/15.6""FHD IPS (1920x1080)/Intel Iris X Graphics/WiFi6/BT/IllumKB/Cam/No OS/1.8Kg/Indie_Black/RU_EN_Keyboard","https://store.softline.ru/asus/90nb0sf3-m06140-424732/","ASUS VivoBook S15 S533EA-BQ330 Core I5-1135G7/16Gb/512Gb M.2 SSD/15.6""FHD IPS (1920x1080)/Intel Iris X Graphics/WiFi6/BT/IllumKB/Cam/No OS/1.8Kg/Indie_Black/RU_EN_Keyboard","","90 479"
"1696058395-785","https://store.softline.ru/computers/","https://store.softline.ru/computers/?page=34","ASUS VivoBook S15 S533EA-BN429W Core I5-1135G7/16b/512Gb M.2 SSD+32Gb Optane/15.6""FHD IPS (1920x1080)/Intel Iris X Graphics/WiFi6/BT/IllumKB/Cam/Windows 11 Home/1.8Kg/INDIE BLACK/RU_EN_Keyboard","https://store.softline.ru/asus/90nb0sf3-m003l0-424699/","ASUS VivoBook S15 S533EA-BN429W Core I5-1135G7/16b/512Gb M.2 SSD+32Gb Optane/15.6""FHD IPS (1920x1080)/Intel Iris X Graphics/WiFi6/BT/IllumKB/Cam/Windows 11 Home/1.8Kg/INDIE BLACK/RU_EN_Keyboard","","107 313"
"1696058398-786","https://store.softline.ru/computers/","https://store.softline.ru/computers/?page=34","ASUS VivoBook S15 OLED M3502QA-MA108 AMD Ryzen 5 5600U/8Gb/512Gb SSD Nvme/15.6"" 2.8K (2880 x 1620) OLED WiFi/BT/Cam/No OS/1.8Kg/Neutral Grey/RU_EN_Keyboard","https://store.softline.ru/asus/90nb0xx1-m006r0-424704/","ASUS VivoBook S15 OLED M3502QA-MA108 AMD Ryzen 5 5600U/8Gb/512Gb SSD Nvme/15.6"" 2.8K (2880 x 1620) OLED WiFi/BT/Cam/No OS/1.8Kg/Neutral Grey/RU_EN_Keyboard","","99 948"
"1696058401-787","https://store.softline.ru/computers/","https://store.softline.ru/computers/?page=34","ASUS VivoBook S15 M533UA-BN214 AMD Ryzen R7-5700U/16Gb/512Gb M.2 SSD Nvme/15.6"" IPS FHD AG (1920x1080) 300 NITS/IllumKB/WiFi6/BT/Cam/No OS/1.8Kg/DREAMY WHITE/RU_EN_Keyboard","https://store.softline.ru/asus/90nb0tn4-m000k0-424731/","ASUS VivoBook S15 M533UA-BN214 AMD Ryzen R7-5700U/16Gb/512Gb M.2 SSD Nvme/15.6"" IPS FHD AG (1920x1080) 300 NITS/IllumKB/WiFi6/BT/Cam/No OS/1.8Kg/DREAMY WHITE/RU_EN_Keyboard","","86 271"
"1696058404-788","https://store.softline.ru/computers/","https://store.softline.ru/computers/?page=34","ASUS Vivobook S 14 OLED K3402ZA-KM119 Intel Core i5-12500H/8Gb/512Gb SSD/14"" 2.8K OLED (2880 x 1800)/Intel Iris X Graphics/No OS/1.8Kg/Neutral Grey/1.5K/RU_EN_Keyboard","https://store.softline.ru/asus/90nb0we1-m00540-424706/","ASUS Vivobook S 14 OLED K3402ZA-KM119 Intel Core i5-12500H/8Gb/512Gb SSD/14"" 2.8K OLED (2880 x 1800)/Intel Iris X Graphics/No OS/1.8Kg/Neutral Grey/1.5K/RU_EN_Keyboard","","106 260"
"1696058408-789","https://store.softline.ru/computers/","https://store.softline.ru/computers/?page=34","ASUS VivoBook Pro 16X OLED M7600QE-L2114 R9-5900HX/16Gb/1Tb SSD/16,0 WQUXGA OLED 16:10/RTX 3050Ti 4Gb/WiFi6/BT/FP/Backlit KB/W/O OS/1.9Kg/Aluminum//RU_EN_Keyboard","https://store.softline.ru/asus/90nb0v71-m004b0-424725/","ASUS VivoBook Pro 16X OLED M7600QE-L2114 R9-5900HX/16Gb/1Tb SSD/16,0 WQUXGA OLED 16:10/RTX 3050Ti 4Gb/WiFi6/BT/FP/Backlit KB/W/O OS/1.9Kg/Aluminum//RU_EN_Keyboard","","175 698"
"1696058410-790","https://store.softline.ru/computers/","https://store.softline.ru/computers/?page=34","ASUS VivoBook Pro 16X M7600QC-KV168 AMD R5-5600H/16Gb/512GB SSD/16,0 WQXGA 500NITS(HDR),120HZ IPS AG/RTX 3050 4Gb/WiFi6/BT/FP/Backlit KB/No OS/1.9Kg/Black//RU_EN_Keyboard","https://store.softline.ru/asus/90nb0v81-m008j0-424726/","ASUS VivoBook Pro 16X M7600QC-KV168 AMD R5-5600H/16Gb/512GB SSD/16,0 WQXGA 500NITS(HDR),120HZ IPS AG/RTX 3050 4Gb/WiFi6/BT/FP/Backlit KB/No OS/1.9Kg/Black//RU_EN_Keyboard","","152 552"
"1696058413-791","https://store.softline.ru/computers/","https://store.softline.ru/computers/?page=34","ASUS VivoBook 15 X515EA-BQ1461 Intel Pentium 7505U/8Gb/256Gb M.2 SSD/15.6"" FHD IPS AG (1920x1080)/WiFi/BT/VGA Cam/No OS/1.8Kg/SLATE GREY/RU_EN_Keyboard","https://store.softline.ru/asus/90nb0ty1-m01ec0-424702/","ASUS VivoBook 15 X515EA-BQ1461 Intel Pentium 7505U/8Gb/256Gb M.2 SSD/15.6"" FHD IPS AG (1920x1080)/WiFi/BT/VGA Cam/No OS/1.8Kg/SLATE GREY/RU_EN_Keyboard","","43 136"
"1696058416-792","https://store.softline.ru/computers/","https://store.softline.ru/computers/?page=34","ASUS VivoBook 15 X513EA-BQ2370W Intel Core I3-1115G4/8Gb/256Gb M.2 SSD/15.6"" IPS FHD AG (1920x1080)/no ODD/WiFi6/BT/Cam/Windows 11 Home/1.7Kg/RU_EN_Keyboard","https://store.softline.ru/asus/90nb0sg4-m47810-424700/","ASUS VivoBook 15 X513EA-BQ2370W Intel Core I3-1115G4/8Gb/256Gb M.2 SSD/15.6"" IPS FHD AG (1920x1080)/no ODD/WiFi6/BT/Cam/Windows 11 Home/1.7Kg/RU_EN_Keyboard","","63 651"
"1696058434-793","https://store.softline.ru/computers/","https://store.softline.ru/computers/?page=35","Ноутбук Apple MacBook Air A2337 M1 8 core 16Gb SSD256Gb/7 core GPU 13.3"" IPS (2560x1600) Mac OS grey space WiFi BT Cam (Z124002F5)","https://store.softline.ru/apple/z124002f5-434422/","Ноутбук Apple MacBook Air A2337 M1 8 core 16Gb SSD256Gb/7 core GPU 13.3"" IPS (2560x1600) Mac OS grey space WiFi BT Cam (Z124002F5)","","157 191"
"1696058437-794","https://store.softline.ru/computers/","https://store.softline.ru/computers/?page=35","Ноутбук Apple","https://store.softline.ru/apple/mk1h3b-a-416670/","Ноутбук Apple","","395 998"
"1696058447-795","https://store.softline.ru/computers/","https://store.softline.ru/computers/?page=35","Apple MB Air CTO 13"" 11th-gen Apple M1 chip with 8-core and 7-core/16GB/256GB Space Grey_ПОВРЕЖДЕНА УПАКОВКА","https://store.softline.ru/apple/apple-m1-resale-431521/","Apple MB Air CTO 13"" 11th-gen Apple M1 chip with 8-core and 7-core/16GB/256GB Space Grey_ПОВРЕЖДЕНА УПАКОВКА","","149 000"
"1696058450-796","https://store.softline.ru/computers/","https://store.softline.ru/computers/?page=35","Ноутбук/ HP EliteBook 630 G9 13.3""(1920x1080)/Intel Core i5 1235U(1.3Ghz)/8192Mb/512SSDGb/noDVD/Int:Intel Iris Xe Graphics/Cam/BT/WiFi/42WHr/war 1y/1.28kg/Pike Silver /DOS + EN Kbd","https://store.softline.ru/hp/6a2g6ea-426159/","Ноутбук/ HP EliteBook 630 G9 13.3""(1920x1080)/Intel Core i5 1235U(1.3Ghz)/8192Mb/512SSDGb/noDVD/Int:Intel Iris Xe Graphics/Cam/BT/WiFi/42WHr/war 1y/1.28kg/Pike Silver /DOS + EN Kbd","","103 878"
"1696058453-797","https://store.softline.ru/computers/","https://store.softline.ru/computers/?page=35","Ноутбук HP 240 G8 Core i3 1005G1 8Gb SSD256Gb Intel UHD Graphics 14"" SVA HD (1366x768) Free DOS 3.0 black WiFi BT Cam (202Z7EA)","https://store.softline.ru/hp/202z7ea-431444/","Ноутбук HP 240 G8 Core i3 1005G1 8Gb SSD256Gb Intel UHD Graphics 14"" SVA HD (1366x768) Free DOS 3.0 black WiFi BT Cam (202Z7EA)","","75 242"
"1696058456-798","https://store.softline.ru/computers/","https://store.softline.ru/computers/?page=35","Ноутбук/ ASUS X415EA-EB383W 14""(1920x1080 (матовый) IPS)/Intel Core i5 1135G7(2.4Ghz)/8192Mb/256PCISSDGb/noDVD/Int:Intel UHD Graphics/Cam/BT/WiFi/war 1y/1.55kg/Transparent Silver/W11","https://store.softline.ru/asus/90nb0tt1-m16390-427414/","Ноутбук/ ASUS X415EA-EB383W 14""(1920x1080 (матовый) IPS)/Intel Core i5 1135G7(2.4Ghz)/8192Mb/256PCISSDGb/noDVD/Int:Intel UHD Graphics/Cam/BT/WiFi/war 1y/1.55kg/Transparent Silver/W11","","55 866"
"1696058460-799","https://store.softline.ru/computers/","https://store.softline.ru/computers/?page=35","Ноутбук/ ASUS UX5401ZA-KN195 Touch 14""(2880x1800 OLED 16:10)/Touch/Intel Core i7 12700H(2.3Ghz)/16384Mb/512PCISSDGb/noDVD/Int:Intel Iris Xe Graphics/Cam/BT/WiFi/63WHr/war 1y/1.4kg/Pine Grey/DOS + NumberPad; алюм корп","https://store.softline.ru/asus/90nb0wm1-m00a70-428002/","Ноутбук/ ASUS UX5401ZA-KN195 Touch 14""(2880x1800 OLED 16:10)/Touch/Intel Core i7 12700H(2.3Ghz)/16384Mb/512PCISSDGb/noDVD/Int:Intel Iris Xe Graphics/Cam/BT/WiFi/63WHr/war 1y/1.4kg/Pine Grey/DOS + NumberPad; алюм корп","","132 668"
"1696058463-800","https://store.softline.ru/computers/","https://store.softline.ru/computers/?page=35","Ноутбук/ ASUS UX5401ZA-KN150W Touch 14""(2880x1800 OLED 16:10)/Touch/Intel Core i7 12700H(2.3Ghz)/16384Mb/512PCISSDGb/noDVD/Int:Intel Iris Xe Graphics/Cam/BT/WiFi/63WHr/war 1y/1.4kg/Pine Grey/Win11Home + NumberPad; алюм корп; 2хThunderbolt; +чехол","https://store.softline.ru/asus/90nb0wm1-m00at0-428000/","Ноутбук/ ASUS UX5401ZA-KN150W Touch 14""(2880x1800 OLED 16:10)/Touch/Intel Core i7 12700H(2.3Ghz)/16384Mb/512PCISSDGb/noDVD/Int:Intel Iris Xe Graphics/Cam/BT/WiFi/63WHr/war 1y/1.4kg/Pine Grey/Win11Home + NumberPad; алюм корп; 2хThunderbolt; +чехол","","146 345"
"1696058466-801","https://store.softline.ru/computers/","https://store.softline.ru/computers/?page=35","Ноутбук/ ASUS UX325EA-KG908W 13.3""(1920x1080 OLED)/Intel Core i5 1135G7(2.4Ghz)/8192Mb/512PCISSDGb/noDVD/Int:Intel Iris Xe Graphics/Cam/BT/WiFi/67WHr/war 1y/1.14kg/Pine Grey/Win11Home + Support NumberPad +cable USB-C--audio jack","https://store.softline.ru/asus/90nb0sl1-m00t10-427999/","Ноутбук/ ASUS UX325EA-KG908W 13.3""(1920x1080 OLED)/Intel Core i5 1135G7(2.4Ghz)/8192Mb/512PCISSDGb/noDVD/Int:Intel Iris Xe Graphics/Cam/BT/WiFi/67WHr/war 1y/1.14kg/Pine Grey/Win11Home + Support NumberPad +cable USB-C--audio jack","","81 972"
"1696058468-802","https://store.softline.ru/computers/","https://store.softline.ru/computers/?page=35","Ноутбук/ ASUS P1411CEA-EK0395X +cable 14""(1920x1080 (матовый))/Intel Core i5 1135G7(2.4Ghz)/8192Mb/512PCISSDGb/noDVD/Int:Intel UHD Graphics/Cam/BT/WiFi/war 1y/1.55kg/Slate Grey/W11Pro","https://store.softline.ru/asus/90nx05d1-m00e90-430661/","Ноутбук/ ASUS P1411CEA-EK0395X +cable 14""(1920x1080 (матовый))/Intel Core i5 1135G7(2.4Ghz)/8192Mb/512PCISSDGb/noDVD/Int:Intel UHD Graphics/Cam/BT/WiFi/war 1y/1.55kg/Slate Grey/W11Pro","","66 387"
"1696058471-803","https://store.softline.ru/computers/","https://store.softline.ru/computers/?page=35","Ноутбук/ ASUS P1411CEA-EB732R 14""(1920x1080 (матовый) IPS)/Intel Core i3 1115G4(3Ghz)/8192Mb/256PCISSDGb/noDVD/Int:Intel UHD Graphics/Cam/BT/WiFi/war 1y/1.55kg/Slate Grey/W10Pro + USB-RJ45 cbl / EN KB","https://store.softline.ru/asus/90nb0tt2-m09990-411142/","Ноутбук/ ASUS P1411CEA-EB732R 14""(1920x1080 (матовый) IPS)/Intel Core i3 1115G4(3Ghz)/8192Mb/256PCISSDGb/noDVD/Int:Intel UHD Graphics/Cam/BT/WiFi/war 1y/1.55kg/Slate Grey/W10Pro + USB-RJ45 cbl / EN KB","","70 595"
"1696058474-804","https://store.softline.ru/computers/","https://store.softline.ru/computers/?page=35","Ноутбук Asus Zenbook Pro 16X OLED UX7602VI-MY034X Core i9 13900H 32Gb SSD2Tb NVIDIA GeForce RTX4070 8Gb 16"" OLED Touch 3.2K (3200x2000) Windows 11 Pro black WiFi BT Cam (90NB10K1-M001F0)","https://store.softline.ru/asus/90nb10k1-m001f0-427998/","Ноутбук Asus Zenbook Pro 16X OLED UX7602VI-MY034X Core i9 13900H 32Gb SSD2Tb NVIDIA GeForce RTX4070 8Gb 16"" OLED Touch 3.2K (3200x2000) Windows 11 Pro black WiFi BT Cam (90NB10K1-M001F0)","","427 671"
"1696058477-805","https://store.softline.ru/computers/","https://store.softline.ru/computers/?page=35","Ноутбук Asus Zenbook 14 UX3402VA-KP309 Core i5 1340P 16Gb SSD512Gb Intel Iris Xe graphics 14"" IPS WQXGA (2560x1600) noOS silver WiFi BT Cam (90NB10G6-M00FF0)","https://store.softline.ru/asus/90nb10g6-m00ff0-428004/","Ноутбук Asus Zenbook 14 UX3402VA-KP309 Core i5 1340P 16Gb SSD512Gb Intel Iris Xe graphics 14"" IPS WQXGA (2560x1600) noOS silver WiFi BT Cam (90NB10G6-M00FF0)","","113 293"
"1696058480-806","https://store.softline.ru/computers/","https://store.softline.ru/computers/?page=35","Ноутбук Asus Zenbook 14 UX3402VA-KP308 Core i7 1360P 16Gb SSD1Tb Intel Iris Xe graphics 14"" IPS WQXGA (2560x1600) noOS silver WiFi BT Cam Bag (90NB10G6-M00FE0)","https://store.softline.ru/asus/90nb10g6-m00fe0-428010/","Ноутбук Asus Zenbook 14 UX3402VA-KP308 Core i7 1360P 16Gb SSD1Tb Intel Iris Xe graphics 14"" IPS WQXGA (2560x1600) noOS silver WiFi BT Cam Bag (90NB10G6-M00FE0)","","134 893"
"1696058506-807","https://store.softline.ru/computers/","https://store.softline.ru/computers/?page=35","Ноутбук Asus VivoBook 16X M1603QA-MB219 Ryzen 7 5800H 16Gb SSD512Gb AMD Radeon 16"" IPS WUXGA (1920x1200) noOS blue WiFi BT Cam (90NB0Y81-M00CW0)","https://store.softline.ru/asus/90nb0y81-m00cw0-424301/","Ноутбук Asus VivoBook 16X M1603QA-MB219 Ryzen 7 5800H 16Gb SSD512Gb AMD Radeon 16"" IPS WUXGA (1920x1200) noOS blue WiFi BT Cam (90NB0Y81-M00CW0)","","69 013"
"1696058510-808","https://store.softline.ru/computers/","https://store.softline.ru/computers/?page=35","Ноутбук Asus Vivobook 15 X515EA-BQ970 Core i5 1135G7 16Gb SSD512Gb Intel UHD Graphics 15.6"" IPS FHD (1920x1080) noOS silver WiFi BT Cam (90NB0TY2-M02ZN0)","https://store.softline.ru/asus/90nb0ty2-m02zn0-434565/","Ноутбук Asus Vivobook 15 X515EA-BQ970 Core i5 1135G7 16Gb SSD512Gb Intel UHD Graphics 15.6"" IPS FHD (1920x1080) noOS silver WiFi BT Cam (90NB0TY2-M02ZN0)","","58 958"
"1696058512-809","https://store.softline.ru/computers/","https://store.softline.ru/computers/?page=35","Ноутбук Asus Vivobook 15 X515EA-BQ960 Core i3 1115G4 16Gb SSD512Gb Intel UHD Graphics 15.6"" IPS FHD (1920x1080) noOS silver WiFi BT Cam (90NB0TY2-M04NA0)","https://store.softline.ru/asus/90nb0ty2-m04na0-434564/","Ноутбук Asus Vivobook 15 X515EA-BQ960 Core i3 1115G4 16Gb SSD512Gb Intel UHD Graphics 15.6"" IPS FHD (1920x1080) noOS silver WiFi BT Cam (90NB0TY2-M04NA0)","","51 301"
"1696058516-810","https://store.softline.ru/computers/","https://store.softline.ru/computers/?page=35","Ноутбук Asus TUF Gaming FX707ZU4-HX019 Core i7 12700H 16Gb SSD512Gb NVIDIA GeForce RTX4050 6Gb 17.3"" IPS FHD (1920x1080) noOS grey WiFi BT Cam (90NR0FJ5-M000U0)","https://store.softline.ru/asus/90nr0fj5-m000u0-428898/","Ноутбук Asus TUF Gaming FX707ZU4-HX019 Core i7 12700H 16Gb SSD512Gb NVIDIA GeForce RTX4050 6Gb 17.3"" IPS FHD (1920x1080) noOS grey WiFi BT Cam (90NR0FJ5-M000U0)","","147 921"
"1696058519-811","https://store.softline.ru/computers/","https://store.softline.ru/computers/?page=35","Ноутбук Asus TUF Gaming A17 FA707RR-HX001 Ryzen 7 6800HS 16Gb SSD1Tb NVIDIA GeForce RTX 3070 8Gb 17.3"" IPS FHD (1920x1080) noOS grey WiFi BT Cam (90NR0B41-M002P0)","https://store.softline.ru/asus/90nr0b41-m002p0-423250/","Ноутбук Asus TUF Gaming A17 FA707RR-HX001 Ryzen 7 6800HS 16Gb SSD1Tb NVIDIA GeForce RTX 3070 8Gb 17.3"" IPS FHD (1920x1080) noOS grey WiFi BT Cam (90NR0B41-M002P0)","","153 321"
"1696058521-812","https://store.softline.ru/computers/","https://store.softline.ru/computers/?page=35","Ноутбук Asus TUF Gaming A15 FA507RC-HN059 Ryzen 7 6800H 8Gb SSD512Gb NVIDIA GeForce RTX 3050 4Gb 15.6"" IPS FHD (1920x1080) noOS grey WiFi BT Cam (90NR09R2-M005W0)","https://store.softline.ru/asus/90nr09r2-m005w0-423249/","Ноутбук Asus TUF Gaming A15 FA507RC-HN059 Ryzen 7 6800H 8Gb SSD512Gb NVIDIA GeForce RTX 3050 4Gb 15.6"" IPS FHD (1920x1080) noOS grey WiFi BT Cam (90NR09R2-M005W0)","","98 263"
"1696058524-813","https://store.softline.ru/computers/","https://store.softline.ru/computers/?page=35","Ноутбук Asus ROG Strix G614JZ-N4077 Core i7 13650HX 16Gb SSD1Tb NVIDIA GeForce RTX4080 12Gb 16"" IPS WQXGA (2560x1600) noOS grey WiFi BT Cam (90NR0CZ1-M005M0)","https://store.softline.ru/asus/90nr0cz1-m005m0-434907/","Ноутбук Asus ROG Strix G614JZ-N4077 Core i7 13650HX 16Gb SSD1Tb NVIDIA GeForce RTX4080 12Gb 16"" IPS WQXGA (2560x1600) noOS grey WiFi BT Cam (90NR0CZ1-M005M0)","","280 693"
